S No,State_Code,State,District_Key,Cowin Key,District,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022
635,TR,Tripura,TR_Sipahijala,Sepahijala,Sipahijala,727242,59712,116,381084,317737,28421,353225,345486,109,43772,659090,727247,51550,115,381086,317737,28424,353227,345486,109,43772,659095,728135,56766,116,381110,317794,29231,353263,345531,109,43775,659980,728547,63804,147,381116,317816,29615,353273,345549,109,43775,660392,728840,52568,117,381138,317876,29826,353312,345592,109,43793,660628,729008,49872,112,381143,317903,29962,353331,345605,109,43796,660790,729116,52238,119,381145,317908,30063,353334,345609,109,43796,660898,729355,51746,119,381148,317926,30281,353339,345625,109,43796,661137,729358,53048,122,381148,317926,30284,353339,345625,109,43796,661140,731574,63911,147,381211,318077,32286,353448,345730,109,43808,663331,734400,63806,148,381269,318281,34850,353567,345873,109,43836,666104,736808,63805,147,381313,318419,37076,353654,345968,109,43836,668512,739503,68884,148,381347,318671,39485,353826,346082,109,43854,671189,742114,74389,149,381367,318828,41919,353917,346168,109,43855,673792,745131,78808,152,381411,319003,44717,354011,346293,109,43855,676809,742313,39501,71,381370,318834,42109,353921,346173,109,43855,673991,745628,37097,69,381421,319024,45183,354030,346305,109,43859,677302,745882,42823,72,381429,319076,45377,354064,346330,110,43859,677517,745947,42350,72,381433,319084,45430,354070,346336,110,43859,677582,746086,53107,73,381437,319111,45538,354088,346349,110,43860,677705,746141,41549,73,381438,319151,45552,354111,346367,110,43872,677719
636,TR,Tripura,TR_South Tripura,South Tripura,South Tripura,682628,20786,29,349406,300876,32346,326524,323667,90,42812,615395,682628,1402,2,349406,300876,32346,326524,323667,90,42812,615395,685222,23001,29,349490,301124,34608,326670,323853,90,42847,617788,687649,21566,29,349556,301400,36693,326812,324053,90,42874,620050,688291,23958,29,349678,301570,37043,326936,324221,90,42907,620422,688699,20779,28,349693,301641,37365,326993,324250,90,42957,620763,688699,4907,7,349693,301641,37365,326993,324250,90,42957,620763,688868,22538,29,349702,301654,37512,327008,324257,90,42957,620918,688869,2103,3,349702,301654,37513,327008,324257,90,42957,620919,689167,22591,28,349738,301671,37758,327037,324281,90,42985,621172,690429,21745,29,349756,301718,38955,327059,324324,90,42985,622434,691396,78003,112,349771,301765,39860,327090,324355,90,43004,623382,692425,90405,128,349778,301810,40837,327107,324390,90,43004,624411,693276,89694,128,349783,301852,41641,327129,324415,90,43004,625262,694075,89471,128,349795,301897,42383,327160,324441,90,43006,626059,693343,4907,7,349783,301867,41693,327138,324421,90,43004,625329,694388,18927,27,349801,301910,42677,327167,324453,90,43006,626372,694593,18927,27,349802,301913,42878,327168,324456,90,43006,626577,694737,19597,27,349808,301932,42997,327183,324466,90,43018,626709,694923,19596,27,349814,301959,43150,327195,324487,90,43018,626881,694923,701,1,349814,301959,43150,327195,324487,90,43018,626881
637,TR,Tripura,TR_Unokoti,Unakoti,Unokoti,387201,14150,15,206250,165809,15142,183928,188086,45,27237,345977,387204,0,0,206253,165809,15142,183930,188087,45,27237,345980,387466,15045,16,206279,165876,15311,183968,188142,45,27271,346185,387704,15440,19,206323,165930,15451,184012,188196,45,27291,346350,387893,15510,17,206347,165944,15602,184024,188222,45,27297,346522,387961,15745,17,206353,165956,15652,184033,188231,45,27297,346590,387980,12095,12,206355,165961,15664,184036,188235,45,27297,346609,388097,13310,14,206368,165991,15738,184059,188255,45,27300,346722,388182,12095,12,206374,166003,15805,184070,188262,45,27300,346807,388461,20050,23,206394,166027,16040,184091,188285,45,27300,347086,388769,14715,25,206412,166080,16277,184130,188316,46,27303,347371,389698,19515,39,206489,166246,16963,184213,188476,46,27332,348215,390430,19018,40,206513,166320,17597,184251,188536,46,27332,348947,390935,20117,39,206528,166383,18024,184295,188570,46,27332,349452,391544,20167,39,206551,166460,18533,184341,188624,46,27339,350054,390952,0,0,206528,166385,18039,184295,188572,46,27332,349469,391628,19825,38,206553,166477,18598,184352,188632,46,27341,350136,391666,19780,38,206558,166487,18621,184362,188637,46,27349,350166,391707,20620,39,206561,166494,18652,184368,188641,46,27349,350207,391791,7100,13,206565,166516,18710,184382,188653,46,27349,350291,391806,7100,13,206565,166518,18723,184384,188653,46,27349,350306
638,TR,Tripura,TR_West Tripura,West Tripura,West Tripura,1542778,187053,115,775311,669282,98185,722896,721458,239,196458,1304771,1542851,2200,2,775316,669314,98221,722918,721473,239,196477,1304825,1543567,176402,110,775339,669512,98716,723033,721579,239,196549,1305440,1544063,134370,83,775357,669581,99125,723077,721622,239,196593,1305886,1544391,131964,81,775370,669632,99389,723107,721656,239,196633,1306159,1547316,308834,160,775615,670172,101529,723423,722125,239,196915,1307719,1551100,332139,156,775952,671064,104084,724014,722763,239,197380,1309453,1555052,339878,154,776197,671690,107165,724387,723261,239,197746,1312026,1555266,9423,9,776196,671895,107175,724494,723358,239,197747,1312240,1556301,242278,105,776254,672171,107876,724683,723503,239,197885,1312990,1557830,252432,118,776299,672754,108777,724990,723824,239,198111,1314143,1559341,308498,132,776348,672852,110141,725055,723906,239,198208,1315526,1561920,335304,151,776451,673148,112321,725225,724134,240,198359,1317739,1564192,391861,154,776510,673408,114274,725340,724338,240,198503,1319675,1566346,410255,156,776600,673634,116112,725480,724514,240,198717,1321518,1564436,1351,3,776510,673412,114514,725341,724341,240,198503,1319917,1567229,310207,120,776628,673688,116913,725527,724549,240,198769,1322347,1567740,277114,135,776642,673753,117345,725559,724596,240,198799,1322805,1567917,252241,106,776656,673788,117473,725585,724619,240,198824,1322944,1568191,257268,112,776676,673817,117698,725605,724648,240,198856,1323158,1568440,292029,116,776689,673834,117917,725620,724663,240,198897,1323356
639,UP,Uttar Pradesh,UP_Agra,Agra,Agra,7625388,632771,247,3898216,3474347,252825,3818209,3550555,3796,1502724,5827285,7658871,645861,242,3898742,3475923,284206,3819239,3551627,3796,1504346,5859088,7666063,604833,246,3898988,3476499,290576,3819676,3552011,3797,1505140,5865432,7672602,606629,248,3899212,3477985,295405,3820505,3552892,3797,1506000,5870665,7676623,315734,162,3899428,3478990,298205,3821104,3553513,3797,1506846,5873723,7686503,305634,159,3899596,3479561,307346,3821482,3553873,3798,1508335,5882092,7694584,301884,157,3899763,3480375,314446,3821959,3554377,3798,1509193,5889251,7715843,302615,157,3900056,3482343,333444,3823031,3555565,3799,1510665,5908981,7745306,572804,243,3900584,3483652,361070,3823913,3556519,3800,1512169,5936786,7749887,296245,159,3900748,3484173,364966,3824237,3556879,3801,1512629,5940861,7757915,290325,158,3901112,3484784,372019,3824745,3557345,3802,1514939,5946578,7763804,292261,156,3901350,3485886,376568,3825540,3557888,3804,1517589,5949782,7766289,292531,157,3901508,3486070,378711,3825716,3558053,3805,1518650,5951186,7778129,291511,156,3901891,3487717,388521,3826803,3558995,3806,1520694,5959552,7783866,292543,156,3902035,3488171,393660,3827088,3559308,3806,1521272,5964484,7814147,536614,229,3902270,3489343,422534,3827774,3560027,3808,1523393,5992690,7827115,261702,153,3902558,3490908,433649,3828708,3560945,3809,1524841,6003755,7834193,266975,153,3902672,3492361,439160,3829515,3561705,3809,1525737,6009805,7870981,291504,154,3902905,3494174,473902,3830531,3562735,3809,1526639,6045647,7877820,264395,152,3903013,3495762,479045,3831364,3563596,3811,1527326,6051565,7882295,261995,152,3903104,3497514,481677,3832339,3564463,3812,1528502,6054802
640,UP,Uttar Pradesh,UP_Aligarh,Aligarh,Aligarh,6375465,214929,221,3123597,2949086,302782,3137321,2933947,1413,1593095,4529287,6408010,244161,229,3123775,2953043,331192,3139464,2935939,1413,1595114,4559776,6414915,69661,75,3123830,2954319,336766,3140223,2936510,1414,1596317,4565476,6423694,191631,86,3124698,2955596,343400,3141297,2937579,1416,1599596,4569566,6428363,64108,71,3124741,2955835,347787,3141448,2937710,1416,1600131,4573700,6441326,138777,166,3124860,2957326,359140,3142268,2938500,1416,1603512,4583262,6449912,103335,117,3124974,2957801,367137,3142576,2938781,1416,1607539,4587783,6468974,115553,145,3125073,2960081,383820,3143900,2939835,1417,1608207,4606177,6491958,249987,219,3125178,2963328,403452,3145637,2941449,1418,1610184,4627153,6493606,55210,72,3125246,2963408,404952,3145728,2941506,1418,1610289,4628645,6511093,103783,151,3126259,2963770,421064,3146387,2942221,1419,1618709,4636731,6515269,100532,76,3126298,2963841,425130,3146444,2942274,1419,1622098,4637500,6515804,42062,48,3126310,2963868,425626,3146468,2942289,1419,1622532,4637601,6531167,93185,163,3128107,2966705,436355,3148774,2944617,1419,1626484,4645573,6533759,47552,55,3128156,2967721,437882,3149320,2945135,1420,1627299,4646556,6565524,165594,256,3128259,2970041,467224,3150617,2946259,1422,1631872,4674041,6570287,59887,81,3128325,2971548,470414,3151404,2947045,1422,1632933,4676871,6581460,80010,144,3130273,2973225,477962,3153086,2948988,1422,1634878,4682697,6593070,88495,151,3130914,2974084,488072,3153778,2949796,1422,1635215,4693311,6603749,146015,169,3130980,2975142,497627,3154360,2950338,1422,1635334,4703746,6605959,46876,86,3131017,2975345,499597,3154481,2950457,1422,1635337,4705932
641,UP,Uttar Pradesh,UP_Ambedkar Nagar,Ambedkar Nagar,Ambedkar Nagar,4307707,124800,80,2089059,2034956,183692,2035108,2086253,2645,808218,3292449,4334002,146965,85,2089127,2035228,209647,2035267,2086434,2645,812135,3314827,4337654,93870,73,2089168,2035537,212949,2035422,2086629,2645,812928,3317463,4343341,108875,85,2089228,2035814,218299,2035590,2086798,2645,813376,3322002,4350353,134858,88,2089293,2036077,224983,2035759,2086957,2645,814208,3327536,4358935,159530,96,2089348,2036373,233214,2035934,2087133,2645,815950,3334129,4364275,111040,86,2089413,2036479,238383,2036028,2087210,2645,817306,3337919,4377526,126070,94,2089486,2036818,251222,2036250,2087400,2645,819052,3349338,4405440,146429,95,2089562,2037354,278524,2036553,2087709,2645,822358,3373720,4411246,118090,85,2089626,2037416,284204,2036611,2087777,2645,823741,3378138,4420984,126335,89,2089677,2037791,293516,2036815,2087999,2645,826052,3385565,4430463,140750,91,2089730,2037836,302897,2036868,2088044,2645,828708,3392320,4436501,112960,71,2089768,2038114,308619,2037012,2088217,2645,829190,3397798,4445854,102110,75,2089798,2038307,317749,2037140,2088312,2645,830989,3405352,4451488,85640,78,2089844,2038472,323172,2037249,2088414,2645,833703,3408270,4476975,147920,91,2089865,2038430,348680,2037240,2088402,2645,834337,3433125,4487236,121790,93,2089939,2038698,358599,2037413,2088571,2645,836737,3440984,4491993,108900,88,2089968,2038836,363189,2037504,2088646,2646,836754,3445722,4506912,113745,86,2090020,2038999,377893,2037610,2088755,2646,836966,3460429,4518754,113281,84,2090074,2039056,389624,2037671,2088805,2646,837038,3472197,4527756,110130,86,2090100,2039117,398539,2037720,2088843,2646,837042,3481195
642,UP,Uttar Pradesh,UP_Amethi,Amethi,Amethi,3435609,104551,86,1627373,1616740,191496,1599879,1643443,788,1104504,2150951,3458414,152890,106,1627486,1617591,213337,1600405,1643881,788,1112120,2165752,3469318,143839,89,1627529,1617882,223907,1600589,1644031,788,1114555,2174161,3474210,97635,76,1627567,1617957,228686,1600661,1644072,788,1115469,2178138,3477931,99610,76,1627594,1618120,232217,1600778,1644144,789,1117224,2180103,3486152,109836,86,1627641,1618435,240076,1600995,1644289,789,1119546,2186002,3492886,129778,80,1627699,1618891,246296,1601261,1644537,789,1121476,2190805,3504226,147240,95,1627764,1619584,256878,1601708,1644848,789,1123562,2200052,3520724,141883,100,1627815,1619821,273088,1601876,1644968,789,1125064,2215047,3523583,74211,68,1627846,1619858,275879,1601918,1644994,789,1125473,2217494,3529864,78441,74,1627871,1620234,281759,1602115,1645198,789,1127681,2221466,3539031,165892,94,1627954,1620973,290104,1602636,1645499,789,1130164,2228150,3542880,69690,46,1627980,1621267,293633,1602815,1645639,790,1132173,2229763,3551824,124684,87,1628000,1621820,302004,1603136,1645890,791,1135110,2235594,3559600,93239,65,1628048,1622731,308821,1603725,1646259,792,1137571,2240908,3570990,149869,107,1628049,1623098,319843,1603919,1646433,792,1138001,2251868,3581936,75199,56,1628102,1624107,329727,1604561,1646852,793,1141149,2259659,3585337,66258,46,1628122,1624182,333033,1604620,1646888,793,1142040,2262166,3594867,97771,88,1628163,1624823,341881,1605042,1647148,793,1143419,2270316,3602384,85504,87,1628196,1625068,349120,1605198,1647270,793,1143610,2277641,3605033,52965,44,1628218,1625329,351486,1605384,1647367,793,1143955,2279940
643,UP,Uttar Pradesh,UP_Amroha,Amroha,Amroha,3053877,263700,47,1484062,1450998,118817,1533447,1400505,1101,500088,2415474,3070773,627200,147,1484948,1452195,133630,1534394,1401641,1101,502405,2429719,3072519,276100,54,1485013,1452838,134668,1534766,1401977,1101,502883,2430725,3073328,267200,50,1485087,1453016,135225,1534903,1402092,1101,502978,2431251,3073608,262000,52,1485116,1453033,135459,1534933,1402108,1101,503024,2431481,3080128,379300,82,1485314,1454796,140018,1535858,1403143,1102,504796,2435497,3085285,362500,84,1485498,1455449,144338,1536245,1403593,1102,505498,2439772,3086185,258400,50,1485533,1455486,145166,1536292,1403618,1102,505580,2440569,3102697,652300,163,1485902,1456273,160522,1536864,1404201,1103,507202,2455065,3104639,265500,52,1485951,1456714,161974,1537147,1404407,1104,507295,2456523,3106727,310200,55,1486019,1456819,163889,1537242,1404485,1104,507593,2458224,3111510,255000,52,1486172,1458270,167068,1537996,1405335,1104,508362,2461027,3113006,256900,45,1486204,1458768,168034,1538262,1405599,1104,508798,2462024,3119642,429900,92,1486629,1459494,173519,1538800,1406212,1104,509771,2467257,3120307,254750,44,1486655,1459584,174068,1538862,1406266,1104,509899,2467790,3136913,712200,175,1486975,1461008,188930,1539747,1407125,1104,511176,2482701,3139451,306300,46,1487042,1461116,191293,1539849,1407199,1104,511414,2484980,3142930,336000,65,1487258,1461529,194143,1540153,1407524,1104,512023,2487759,3144279,283100,49,1487308,1461566,195405,1540199,1407565,1104,512084,2488983,3149341,320400,69,1487427,1461698,200216,1540327,1407688,1104,512297,2493830,3153257,331800,58,1487555,1461890,203812,1540480,1407856,1104,512624,2497356
644,UP,Uttar Pradesh,UP_Auraiya,Auraiya,Auraiya,2417177,48840,51,1156465,1129316,131396,1191356,1093756,667,338138,1968937,2426107,61500,55,1156517,1129365,140225,1191409,1093804,667,338743,1977260,2431688,48550,47,1156558,1129388,145742,1191440,1093837,667,339112,1982471,2436716,30170,47,1156595,1129406,150715,1191471,1093861,667,339799,1986260,2439599,34330,37,1156623,1129583,153393,1191575,1093962,667,340256,1986890,2444484,42220,43,1156651,1129772,158061,1191689,1094064,668,340551,1991477,2448089,27144,28,1156676,1129799,161614,1191719,1094086,668,340930,1993547,2451354,31660,36,1156693,1129818,164843,1191741,1094100,668,341061,1996681,2463345,45010,53,1156769,1129960,176616,1191855,1094204,668,342479,2007174,2468585,27111,38,1156808,1130006,181771,1191909,1094235,668,342986,2010448,2472555,27820,38,1156827,1130044,185684,1191942,1094259,668,343173,2014228,2474384,18820,32,1156842,1130057,187485,1191961,1094268,668,343544,2015590,2475312,7610,18,1156849,1130529,187934,1192210,1094498,668,343747,2015843,2480955,11885,22,1156871,1130787,193297,1192378,1094610,668,344150,2020808,2482543,6250,19,1156881,1131392,194270,1192709,1094894,668,344355,2021581,2491755,21160,41,1156927,1130887,203941,1192477,1094667,668,344645,2031097,2495862,7850,17,1156946,1131662,207254,1192908,1095030,668,344975,2034128,2498440,6580,20,1156958,1131871,209611,1193036,1095123,668,345846,2035642,2503851,16990,28,1156989,1132639,214223,1193476,1095482,668,345856,2040288,2509333,14038,28,1157008,1132697,219628,1193525,1095510,668,345999,2045626,2512137,6170,24,1157026,1132712,222399,1193541,1095527,668,346064,2048362
645,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,Ayodhya,4592487,100136,371,2173334,2156678,262475,2081957,2244962,3091,823970,3560318,4630542,137305,433,2173803,2158126,298613,2082927,2245909,3091,826058,3596284,4641962,107642,390,2174008,2159295,308659,2083636,2246574,3091,827887,3605769,4651816,91106,348,2174122,2160715,316979,2084406,2247337,3092,828592,3614836,4659219,98200,345,2174288,2161471,323460,2084876,2247788,3093,829783,3621026,4667612,101673,353,2174410,2162735,330467,2085577,2248472,3094,831148,3627954,4676835,99295,346,2174557,2164043,338235,2086294,2249208,3096,832336,3635870,4685021,100097,338,2174720,2165116,345185,2086902,2249835,3097,833108,3643164,4731217,139731,424,2175217,2165919,390081,2087543,2250492,3099,835288,3687180,4737295,85821,320,2175344,2167108,394843,2088142,2251209,3099,836655,3691870,4744431,86616,324,2175460,2168006,400965,2088646,2251719,3099,838349,3697202,4752974,109552,375,2175625,2169066,408283,2089234,2252355,3100,838597,3705495,4757962,67004,276,2175732,2169254,412976,2089417,2252466,3101,838675,3710341,4780210,113182,390,2176079,2169853,434278,2089935,2252893,3102,840741,3730416,4786247,96168,347,2176263,2170043,439941,2090117,2253084,3103,842021,3735105,4817936,139804,429,2176515,2170520,470901,2090508,2253422,3103,843174,3765690,4830375,65965,278,2176822,2170949,482604,2090880,2253785,3104,844715,3776498,4840021,77138,303,2176985,2171593,491443,2091292,2254180,3104,844886,3785871,4844545,84263,285,2177088,2171910,495547,2091520,2254372,3104,844969,3790312,4862950,96248,314,2177310,2172552,513088,2091981,2254775,3104,845058,3808558,4875490,93600,314,2177447,2173088,524955,2092338,2255090,3105,845106,3821050
646,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,Azamgarh,8860596,666537,136,4276977,4168032,415587,4147152,4293909,3937,1721620,6757562,8912823,834516,195,4277872,4168912,466039,4147892,4294942,3939,1727357,6803748,8927473,536187,116,4278159,4169157,480157,4148185,4295181,3939,1729762,6815820,8936285,459818,93,4278327,4169565,488393,4148504,4295438,3939,1732660,6821249,8942018,491192,99,4278482,4169678,493858,4148622,4295588,3939,1734532,6825057,8955515,511644,107,4278625,4169800,507090,4148780,4295695,3939,1736728,6836337,8964506,472763,104,4278737,4169894,515875,4148883,4295798,3939,1737917,6844132,8974664,537346,100,4278874,4170004,525786,4149010,4295918,3939,1739473,6852717,9019859,829227,185,4279437,4170714,569708,4149583,4296616,3941,1744214,6893128,9028982,466844,90,4279562,4170832,578588,4149727,4296715,3941,1745665,6900795,9035723,434951,72,4279630,4171171,584922,4149955,4296894,3941,1747637,6905505,9043631,616720,107,4279722,4171279,592630,4150068,4296981,3941,1749425,6911611,9047631,421963,81,4279804,4171378,596449,4150175,4297055,3941,1750200,6914795,9061820,546441,130,4279998,4171889,609933,4150557,4297376,3943,1752819,6926333,9067687,494870,88,4280143,4171990,615554,4150665,4297514,3943,1754087,6930851,9105236,855520,191,4280607,4172321,652308,4151007,4297967,3943,1757138,6965406,9121917,452893,88,4280828,4172556,668533,4151240,4298190,3943,1759117,6979980,9125014,413771,74,4280906,4172625,671483,4151319,4298258,3943,1759630,6982556,9134825,486253,99,4281035,4172798,680992,4151481,4298398,3943,1760941,6991050,9176696,792911,203,4281457,4173737,721502,4152114,4299125,3944,1764498,7029292,9185384,421414,85,4281550,4174032,729802,4152321,4299306,3944,1765936,7036313
647,UP,Uttar Pradesh,UP_Budaun,Badaun,Budaun,5722915,71050,102,2773363,2662835,286717,2937201,2497778,1217,936144,4506868,5763645,133171,179,2773520,2663147,326978,2937434,2498014,1217,936730,4547011,5766318,14485,35,2773608,2663339,329371,2937599,2498128,1218,936793,4549441,5771575,31018,56,2773675,2663455,334445,2937717,2498193,1218,939836,4551600,5772529,14734,39,2773707,2663484,335338,2937747,2498224,1218,939995,4551850,5792771,82837,125,2773789,2663739,355243,2937931,2498377,1218,944000,4567947,5798941,20584,49,2773936,2663800,361205,2938085,2498431,1218,946353,4571563,5810535,52735,83,2773996,2663886,372653,2938169,2498493,1218,947014,4582245,5848522,114498,174,2774128,2664565,409829,2938572,2498901,1218,949004,4618052,5852129,15314,39,2774150,2664605,413374,2938613,2498922,1218,949804,4620859,5860325,29766,54,2774272,2665927,420126,2939335,2499644,1218,950441,4627110,5863382,18230,39,2774419,2666380,422583,2939630,2499948,1219,950677,4629399,5864673,27983,28,2774496,2666715,423462,2939817,2500173,1219,950834,4630142,5878795,53476,95,2774599,2666853,437343,2939952,2500279,1220,954406,4640682,5881765,11104,21,2774616,2666925,440224,2939996,2500324,1220,954703,4643305,5917536,97798,173,2774721,2667082,475733,2940120,2500462,1220,954966,4678853,5928020,43991,58,2774759,2667225,486036,2940220,2500543,1220,955998,4688245,5931407,26161,40,2774789,2667598,489020,2940422,2500744,1220,956078,4690994,5946330,64185,84,2774821,2667696,503813,2940488,2500808,1220,956114,4705797,5970040,85304,135,2774907,2667886,527247,2940632,2500940,1220,956172,4729449,5982755,44715,82,2774959,2668215,539581,2940798,2501155,1220,956279,4741525
648,UP,Uttar Pradesh,UP_Baghpat,Baghpat,Baghpat,2259345,71871,48,1097388,1055919,106038,1128940,1023731,634,416470,1723180,2268747,129091,97,1097582,1056589,114576,1129365,1024170,634,417399,1731474,2270025,31784,24,1097607,1056859,115559,1129512,1024318,634,417603,1732389,2271834,49831,38,1097644,1057083,117107,1129661,1024430,634,417833,1733908,2273306,46275,46,1097692,1057239,118375,1129780,1024515,634,418007,1735184,2275022,46061,24,1097728,1057518,119776,1129938,1024672,634,418309,1736503,2276400,29325,20,1097738,1057771,120891,1130070,1024803,634,418474,1737617,2276946,37518,25,1097754,1057892,121300,1130158,1024852,634,418610,1738026,2292114,157305,115,1098050,1059572,134492,1131190,1025796,634,419803,1751194,2293991,46470,27,1098078,1059974,135939,1131452,1025964,634,420340,1752418,2297382,61251,29,1098140,1060592,138650,1131866,1026230,634,420735,1755236,2298727,29873,13,1098157,1060840,139730,1132027,1026333,635,420958,1756260,2299040,23002,8,1098174,1060996,139870,1132118,1026414,636,420980,1756399,2299505,34894,11,1098197,1061113,140195,1132200,1026472,636,421100,1756678,2300880,46855,30,1098230,1061240,141410,1132295,1026537,636,421214,1757857,2312574,172042,96,1098453,1062540,151581,1133064,1027291,636,423101,1767153,2316957,31122,28,1098504,1062851,155602,1133272,1027445,636,423350,1770261,2318382,39407,22,1098524,1063288,156570,1133541,1027633,636,423538,1771121,2319464,78919,37,1098543,1063551,157370,1133703,1027753,636,423713,1771824,2323994,91701,50,1098587,1064052,161355,1133981,1028020,636,423910,1775834,2327148,57962,23,1098610,1064998,163540,1134477,1028493,636,423991,1778007
649,UP,Uttar Pradesh,UP_Bahraich,Bahraich,Bahraich,6233814,68530,87,3010757,2977110,245947,3048248,2938389,1225,1086653,4856089,6284185,328796,251,3011193,2977933,295059,3048890,2939006,1225,1088119,4904904,6291424,44092,56,3011274,2978052,302098,3049016,2939080,1225,1088631,4911621,6299885,74804,112,3011384,2978185,310316,3049140,2939199,1225,1088736,4919834,6302685,65380,82,3011416,2978220,313049,3049181,2939225,1225,1088964,4921425,6321040,122371,179,3011560,2978510,330970,3049409,2939431,1225,1090007,4938503,6325347,65872,79,3011622,2978551,335174,3049476,2939467,1225,1090056,4942348,6351401,162982,199,3011765,2979680,359956,3050152,2940063,1225,1090121,4968332,6390693,254522,232,3012094,2981835,396764,3051410,2941289,1225,1090319,5007390,6393637,24551,29,3012128,2981887,399622,3051461,2941324,1225,1090364,5010288,6393837,28365,40,3012152,2981901,399784,3051491,2941332,1225,1090383,5010467,6395525,55156,32,3012192,2982822,400511,3051969,2941814,1226,1090479,5011958,6401059,77216,91,3012295,2983072,405692,3052159,2941976,1227,1090521,5017430,6415046,125023,165,3012435,2984014,418597,3052755,2942462,1227,1091065,5030866,6418814,43208,73,3012502,2984743,421569,3053180,2942832,1228,1091244,5034438,6452689,252561,246,3012852,2985554,454283,3053809,2943366,1227,1091666,5067778,6456962,19021,35,3012949,2986275,457738,3054242,2943750,1228,1091874,5071811,6458930,35135,57,3012973,2986405,459552,3054316,2943830,1228,1091906,5073747,6466299,73024,119,3013007,2987057,466235,3054687,2944145,1228,1092228,5080794,6481142,112515,151,3013103,2988197,479842,3055364,2944702,1230,1093709,5094156,6490876,69590,110,3013171,2988394,489311,3055523,2944808,1230,1093821,5103778
